Time [s],Channel 0,Channel 1
0.046629417,0,0
0.046629500,0,1
0.046629583,0,0
0.046629750,0,1
0.046629917,0,0
0.046630000,0,1
0.046630083,0,0
0.046630250,0,1
0.046630417,0,0
0.046630583,0,1
0.046630750,0,0
0.046630833,0,1
0.046630917,0,0
0.046631000,0,1
0.046631083,0,0
0.046631167,0,1
0.046631250,0,0
0.046631333,0,1
0.046631417,0,0
0.046631583,0,1
0.046631750,0,0
0.046631833,0,1
0.046631917,0,0
0.046632000,0,1
0.046632083,0,0
0.046632250,0,1
0.046632417,0,0
0.046632583,0,1
0.046632750,0,0
0.046632833,0,1
0.046632917,0,0
0.046633000,0,1
0.046633083,0,0
0.046633250,0,1
0.046633417,0,0
0.046633500,0,1
0.046633583,0,0
0.046633750,0,1
0.046633917,0,0
0.046634083,0,1
0.046634250,0,0
0.046634417,0,1
0.046634500,0,0
0.046634583,0,1
0.046634750,0,0
0.046634833,0,1
0.046634917,0,0
0.046635000,0,1
0.046635083,0,0
0.046635167,0,1
0.046635250,0,0
0.046635417,0,1
0.046635500,0,0
0.046635583,0,1
0.046635750,0,0
0.046635833,0,1
0.046635917,0,0
0.046636000,0,1
0.046636083,0,0
0.046636250,0,1
0.046636333,0,0
0.046636417,0,1
0.046636583,0,0
0.046636667,0,1
0.046636750,0,0
0.046636917,0,1
0.046637083,0,0
0.046637167,0,1
0.046637250,0,0
0.046637417,0,1
0.046637500,0,0
0.046637583,0,1
0.046637667,0,0
0.046637750,0,1
0.046637917,0,0
0.046638000,0,1
0.046638083,0,0
0.046638167,0,1
0.046638250,0,0
0.046638417,0,1
0.046638583,0,0
0.046638750,0,1
0.046638833,0,0
0.046638917,0,1
0.046639083,0,0
0.046639250,0,1
0.046639417,0,0
0.046639583,0,1
0.046639750,0,0
0.046639833,0,1
0.046639917,0,0
0.046640000,0,1
0.046640083,0,0
0.046640167,0,1
0.046640250,0,0
0.046640333,0,1
0.046640417,0,0
0.046640583,0,1
0.046640750,0,0
0.046640917,0,1
0.046641000,0,0
0.046641083,0,1
0.046641250,0,0
0.046641417,0,1
0.046641500,0,0
0.046641583,0,1
0.046641667,0,0
0.046641750,0,1
0.046641917,0,0
0.046642083,0,1
0.046642167,0,0
0.046642250,0,1
0.046642417,0,0
0.046642583,0,1
0.046642667,0,0
0.046642750,0,1
0.046642833,0,0
0.046642917,0,1
0.046643000,0,0
0.046643083,0,1
0.046643167,0,0
0.046643250,0,1
0.046643333,0,0
0.046643417,0,1
0.046643500,0,0
0.046643583,0,1
0.046643750,0,0
0.046643917,0,1
0.046644083,0,0
0.046644167,0,1
0.046644250,0,0
0.046644417,0,1
0.046644500,0,0
0.046644583,0,1
0.046644667,0,0
0.046644750,0,1
0.046644917,0,0
0.046645083,0,1
0.046645250,0,0
0.046645417,0,1
0.046645500,0,0
0.046645583,0,1
0.046645667,0,0
0.046645750,0,1
0.046645833,0,0
0.046645917,0,1
0.046646000,0,0
0.046646083,0,1
0.046646250,0,0
0.046646333,0,1
0.046646417,0,0
0.046646583,0,1
0.046646667,0,0
0.046646750,0,1
0.046646917,0,0
0.046647083,0,1
0.046647167,0,0
0.046647250,0,1
0.046647417,0,0
0.046647583,0,1
0.046647750,0,0
0.046647833,0,1
0.046647917,0,0
0.046648083,0,1
0.046648167,0,0
0.046648250,0,1
0.046648333,0,0
0.046648417,0,1
0.046648500,0,0
0.046648583,0,1
0.046648667,0,0
0.046648750,0,1
0.046648833,0,0
0.046648917,0,1
0.046649083,0,0
0.046649250,0,1
0.046649333,0,0
0.046649417,0,1
0.046649500,0,0
0.046649583,0,1
0.046649667,0,0
0.046649750,0,1
0.046649833,0,0
0.046649917,0,1
0.046650000,0,0
0.046650083,0,1
0.046650167,0,0
0.046650250,0,1
0.046650333,0,0
0.046650417,0,1
0.046650583,0,0
0.046650750,0,1
0.046650917,0,0
0.046651083,0,1
0.046651250,0,0
0.046651333,0,1
0.046651417,0,0
0.046651500,0,1
0.046651583,0,0
0.046651667,0,1
0.046651750,0,0
0.046651833,0,1
0.046651917,0,0
0.046652000,0,1
0.046652083,0,0
0.046652250,0,1
0.046652417,0,0
0.046652500,0,1
0.046652583,0,0
0.046652750,0,1
0.046652833,0,0
0.046652917,0,1
0.046653083,0,0
0.046653250,0,1
0.046653417,0,0
0.046653500,0,1
0.046653583,0,0
0.046653750,0,1
0.046653917,0,0
0.046654083,0,1
0.046654250,0,0
0.046654417,0,1
0.046654583,0,0
0.046654750,0,1
0.046654833,0,0
0.046654917,0,1
0.046655083,0,0
0.046655250,0,1
0.046655417,0,0
0.046655583,0,1
0.046655667,0,0
0.046655750,0,1
0.046655917,0,0
0.046656083,0,1
0.046656167,0,0
0.046656250,0,1
0.046656417,0,0
0.046656583,0,1
0.046656750,0,0
0.046656917,0,1
0.046657083,0,0
0.046657250,0,1
0.046657333,0,0
0.046657417,0,1
0.046657500,0,0
0.046657583,0,1
0.046657667,0,0
0.046657750,0,1
0.046657917,0,0
0.046658000,0,1
0.046658083,0,0
0.046658167,0,1
0.046658250,0,0
0.046658417,0,1
0.046658500,0,0
0.046658583,0,1
0.046658667,0,0
0.046658750,0,1
0.046658917,0,0
0.046659000,0,1
0.046659083,0,0
0.046659167,0,1
0.046659250,0,0
0.046659417,0,1
0.046659583,0,0
0.046659750,0,1
0.046659917,0,0
0.046660000,0,1
0.046660083,0,0
0.046660250,0,1
0.046660333,0,0
0.046660417,0,1
0.046660583,0,0
0.046660667,0,1
0.046660750,0,0
0.046660833,0,1
0.046660917,0,0
0.046661000,0,1
0.046661083,0,0
0.046661167,0,1
0.046661250,0,0
0.046661417,0,1
0.046661500,0,0
0.046661583,0,1
0.046661667,0,0
0.046661750,0,1
0.046661833,0,0
0.046661917,0,1
0.046662083,0,0
0.046662167,0,1
0.046662250,0,0
0.046662417,0,1
0.046662500,0,0
0.046662583,0,1
0.046662750,0,0
0.046662917,0,1
0.046663083,0,0
0.046663167,0,1
0.046663250,0,0
0.046663417,0,1
0.046663583,0,0
0.046663667,0,1
0.046663750,0,0
0.046663833,0,1
0.046663917,0,0
0.046664083,0,1
0.046664167,0,0
0.046664250,0,1
0.046664417,0,0
0.046664583,0,1
0.046664750,0,0
0.046664917,0,1
0.046665083,0,0
0.046665167,0,1
0.046665250,0,0
0.046665417,0,1
0.046665500,0,0
0.046665583,0,1
0.046665667,0,0
0.046665750,0,1
0.046665917,0,0
0.046666000,0,1
0.046666083,0,0
0.046666250,0,1
0.046666417,0,0
0.046666500,0,1
0.046666583,0,0
0.046666750,0,1
0.046666917,0,0
0.046667000,0,1
0.046667083,0,0
0.046667167,0,1
0.046667250,0,0
0.046667333,0,1
0.046667417,0,0
0.046667583,0,1
0.046667667,0,0
0.046667750,0,1
0.046667917,0,0
0.046668083,0,1
0.046668250,0,0
0.046668417,0,1
0.046668583,0,0
0.046668667,0,1
0.046668750,0,0
0.046668833,0,1
0.046668917,0,0
0.046669083,0,1
0.046669250,0,0
0.046669417,0,1
0.046669583,0,0
0.046669667,0,1
0.046669750,0,0
0.046669833,0,1
0.046669917,0,0
0.046670000,0,1
0.046670083,0,0
0.046670250,0,1
0.046670333,0,0
0.046670417,0,1
0.046670583,0,0
0.046670750,0,1
0.046670833,0,0
0.046670917,0,1
0.046671000,0,0
0.046671083,0,1
0.046671167,0,0
0.046671250,0,1
0.046671333,0,0
0.046671417,0,1
0.046671500,0,0
0.046671583,0,1
0.046671750,0,0
0.046671833,0,1
0.046671917,0,0
0.046672000,0,1
0.046672083,0,0
0.046672167,0,1
0.046672250,0,0
0.046672417,0,1
0.046672500,0,0
0.046672583,0,1
0.046672750,0,0
0.046672833,0,1
0.046672917,0,0
0.046673000,0,1
0.046673083,0,0
0.046673167,0,1
0.046673250,0,0
0.046673417,0,1
0.046673500,0,0
0.046673583,0,1
0.046673750,0,0
0.046673917,0,1
0.046674083,0,0
0.046674250,0,1
0.046674333,0,0
0.046674417,0,1
0.046674500,0,0
0.046674583,0,1
0.046674750,0,0
0.046674833,0,1
0.046674917,0,0
0.046675083,0,1
0.046675167,0,0
0.046675250,0,1
0.046675417,0,0
0.046675583,0,1
0.046675750,0,0
0.046675833,0,1
0.046675917,0,0
0.046676000,0,1
0.046676083,0,0
0.046676250,0,1
0.046676417,0,0
0.046676500,0,1
0.046676583,0,0
0.046676667,0,1
0.046676750,0,0
0.046676833,0,1
0.046676917,0,0
0.046677083,0,1
0.046677250,0,0
0.046677333,0,1
0.046677417,0,0
0.046677583,0,1
0.046677667,0,0
0.046677750,0,1
0.046677917,0,0
0.046678083,0,1
0.046678167,0,0
0.046678250,0,1
0.046678333,0,0
0.046678417,0,1
0.046678500,0,0
0.046678583,0,1
0.046678667,0,0
0.046678750,0,1
0.046678917,0,0
0.046679000,0,1
0.046679083,0,0
0.046679250,0,1
0.046679333,0,0
0.046679417,0,1
0.046679500,0,0
0.046679583,0,1
0.046679667,0,0
0.046679750,0,1
0.046679833,0,0
0.046679917,0,1
0.046680000,0,0
0.046680083,0,1
0.046680250,0,0
0.046680333,0,1
0.046680417,0,0
0.046680500,0,1
0.046680583,0,0
0.046680750,0,1
0.046680833,0,0
0.046680917,0,1
0.046681083,0,0
0.046681250,0,1
0.046681417,0,0
0.046681583,0,1
0.046681667,0,0
0.046681750,0,1
0.046681833,0,0
0.046681917,0,1
0.046682000,0,0
0.046682083,0,1
0.046682167,0,0
0.046682250,0,1
0.046682417,0,0
0.046682500,0,1
0.046682583,0,0
0.046682667,0,1
0.046682750,0,0
0.046682833,0,1
0.046682917,0,0
0.046683000,0,1
0.046683083,0,0
0.046683250,0,1
0.046683417,0,0
0.046683583,0,1
0.046683667,0,0
0.046683750,0,1
0.046683917,0,0
0.046684083,0,1
0.046684250,0,0
0.046684333,0,1
0.046684417,0,0
0.046684500,0,1
0.046684583,0,0
0.046684667,0,1
0.046684750,0,0
0.046684917,0,1
0.046685083,0,0
0.046685167,0,1
0.046685250,0,0
0.046685417,0,1
0.046685500,0,0
0.046685583,0,1
0.046685667,0,0
0.046685750,0,1
0.046685917,0,0
0.046686083,0,1
0.046686167,0,0
0.046686250,0,1
0.046686333,0,0
0.046686417,0,1
0.046686500,0,0
0.046686583,0,1
0.046686750,0,0
0.046686833,0,1
0.046686917,0,0
0.046687083,0,1
0.046687250,0,0
0.046687417,0,1
0.046687500,0,0
0.046687583,0,1
0.046687750,0,0
0.046687833,0,1
0.046687917,0,0
0.046688083,0,1
0.046688250,0,0
0.046688417,0,1
0.046688583,0,0
0.046688750,0,1
0.046688917,0,0
0.046689000,0,1
0.046689083,0,0
0.046689167,0,1
0.046689250,0,0
0.046689417,0,1
0.046689583,0,0
0.046689667,0,1
0.046689750,0,0
0.046689917,0,1
0.046690000,0,0
0.046690083,0,1
0.046690250,0,0
0.046690417,0,1
0.046690583,0,0
0.046690667,0,1
0.046690750,0,0
0.046690833,0,1
0.046690917,0,0
0.046691083,0,1
0.046691250,0,0
0.046691333,0,1
0.046691417,0,0
0.046691500,0,1
0.046691583,0,0
0.046691750,0,1
0.046691917,0,0
0.046692000,0,1
0.046692083,0,0
0.046692250,0,1
0.046692333,0,0
0.046692417,0,1
0.046692583,0,0
0.046692667,0,1
0.046692750,0,0
0.046692833,0,1
0.046692917,0,0
0.046693000,0,1
0.046693083,0,0
0.046693250,0,1
0.046693333,0,0
0.046693417,0,1
0.046693583,0,0
0.046693667,0,1
0.046693750,0,0
0.046693833,0,1
0.046693917,0,0
0.046694000,0,1
0.046694083,0,0
0.046694167,0,1
0.046694250,0,0
0.046694333,0,1
0.046694417,0,0
0.046694583,0,1
0.046694750,0,0
0.046694917,0,1
0.046695083,0,0
0.046695167,0,1
0.046695250,0,0
0.046695417,0,1
0.046695583,0,0
0.046695667,0,1
0.046695750,0,0
0.046695833,0,1
0.046695917,0,0
0.046696083,0,1
0.046696167,0,0
0.046696250,0,1
0.046696333,0,0
0.046696417,0,1
0.046696583,0,0
0.046696750,0,1
0.046696917,0,0
0.046697000,0,1
0.046697083,0,0
0.046697250,0,1
0.046697583,0,0
0.046697750,0,1
0.046697917,0,0
0.046698083,0,1
0.046698333,0,0
0.046698417,0,1
0.046698583,0,0
0.046698667,0,1
0.046698750,0,0
0.046698833,0,1
0.046698917,0,0
0.046699000,0,1
0.046699083,0,0
0.046699167,0,1
0.046699250,0,0
0.046699417,0,1
0.046699667,0,0
0.046699750,0,1
0.046699917,0,0
0.046700083,0,1
0.046700333,0,0
0.046700417,0,1
0.046700500,0,0
0.046700583,0,1
0.046700667,0,0
0.046700750,0,1
0.046700917,0,0
0.046701000,0,1
0.046701083,0,0
0.046701250,0,1
0.046701500,0,0
0.046701583,0,1
0.046701750,0,0
0.046701917,0,1
0.046702083,0,0
0.046702250,0,1
0.046702750,0,0
0.046703000,0,1
0.046703250,0,0
0.046703417,0,1
0.046703583,0,0
0.046703917,0,1
0.046704000,1,1
0.046704083,1,0
0.046704250,1,1
0.046704417,1,0
0.046704583,1,1
0.046705083,1,0
0.046705250,1,1
0.046705667,1,0
0.046706083,1,1
0.046706250,1,0
0.046706333,1,1
0.046706417,1,0
0.046706500,1,1
0.046706583,1,0
0.046706750,1,1
0.046706917,1,0
0.046707083,1,1
0.046707333,1,0
0.046707417,1,1
0.046707583,1,0
0.046707667,1,1
0.046707833,1,0
0.046707917,1,1
0.046708250,1,0
0.046708417,1,1
0.046708500,1,0
0.046708583,1,1
0.046708667,1,0
0.046708750,1,1
0.046709083,1,0
0.046709333,1,1
0.046709500,1,0
0.046709583,1,1
0.046709750,1,0
0.046709833,1,1
0.046709917,1,0
0.046710250,1,1
0.046710583,1,0
0.046710667,1,1
0.046710750,1,0
0.046710917,1,1
0.046711083,1,0
0.046711250,1,1
0.046711583,1,0
0.046711667,1,1
0.046711750,1,0
0.046712000,1,1
0.046712083,1,0
0.046712167,1,1
0.046712250,1,0
0.046712417,1,1
0.046712750,1,0
0.046712833,1,1
0.046712917,1,0
0.046713000,1,1
0.046713083,1,0
0.046713250,1,1
0.046713750,1,0
0.046713917,1,1
0.046714583,1,0
0.046714833,1,1
0.046714917,1,0
0.046715250,1,1
0.046715417,1,0
0.046715917,1,1
0.046716250,1,0
0.046716750,1,1
0.046716917,1,0
0.046717083,1,1
0.046717250,1,0
0.046717417,1,1
0.046717750,1,0
0.046717917,1,1
0.046718083,1,0
0.046718250,1,1
0.046719000,1,0
0.046719083,1,1
0.046719417,1,0
0.046720083,1,1
0.046720417,1,0
0.046720667,1,1
0.046720750,1,0
0.046720917,1,1
0.046721083,1,0
0.046721250,1,1
0.046721417,1,0
0.046722083,1,1
0.046722167,1,0
0.046722250,1,1
0.046722333,1,0
0.046722417,1,1
0.046722583,1,0
0.046722917,1,1
0.046723250,1,0
0.046723583,1,1
0.046723917,1,0
0.046724417,1,1
0.046724750,1,0
0.046724833,1,1
0.046724917,1,0
0.046725250,1,1
0.046725583,1,0
0.046725833,1,1
0.046725917,1,0
0.046726167,1,1
0.046726250,1,0
0.046726750,1,1
0.046727083,1,0
0.046728250,1,1
0.046728750,1,0
0.046729000,1,1
0.046729083,1,0
0.046729333,1,1
0.046729583,1,0
0.046730167,1,1
0.046730250,1,0
0.046731083,1,1
0.046731583,1,0
0.046731667,1,1
0.046731750,1,0
0.046732417,1,1
0.046733083,1,0
0.046733417,1,1
0.046734083,1,0
0.046734417,1,1
0.046734833,1,0
0.046735083,1,1
0.046735250,1,0
0.046735833,1,1
0.046736000,1,0
0.046736167,1,1
0.046736333,1,0
0.046736500,1,1
0.046736750,1,0
0.046738333,1,1
0.046738500,1,0
0.046739333,1,1
0.046739667,1,0
0.046739833,1,1
0.046740167,1,0
0.046740500,1,1
0.046740583,1,0
0.046741167,1,1
0.046741417,1,0
0.046741667,1,1
0.046741833,1,0
0.046742000,1,1
0.046742167,1,0
0.046742500,1,1
0.046742667,1,0
0.046742833,1,1
0.046743000,1,0
0.046743500,1,1
0.046743583,1,0
0.046744750,1,1
0.046744917,1,0
0.046745500,1,1
0.046745583,1,0
0.046746667,1,1
0.046746833,1,0
0.046748667,1,1
0.046748833,1,0
0.046749667,1,1
0.046749833,1,0
0.046751333,1,1
0.046751417,1,0
0.046751833,1,1
0.046752000,1,0
0.046752750,1,1
0.046753083,1,0
0.046753333,1,1
0.046753500,1,0
0.046754667,1,1
0.046754833,1,0
0.046755333,1,1
0.046755417,1,0
0.046756000,1,1
0.046756333,1,0
0.046757083,1,1
0.046757500,1,0
0.046757833,1,1
0.046758000,1,0
0.046758833,1,1
0.046759333,1,0
0.046759750,1,1
0.046760333,1,0
0.046761000,1,1
0.046761500,1,0
0.046762500,1,1
0.046762667,1,0
0.046764000,1,1
0.046764333,1,0
0.046766667,1,1
0.046766833,1,0
0.046770333,1,1
0.046770667,1,0
0.046771167,1,1
0.046772167,1,0
0.046773000,1,1
0.046773167,1,0
0.046775500,1,1
0.046776500,1,0
0.046778167,1,1
0.046779167,1,0
0.046780500,1,1
0.046780667,1,0
0.046781167,1,1
0.046781333,1,0
0.046781667,1,1
0.046781833,1,0
0.046782417,1,1
0.046783000,1,0
0.046783333,1,1
0.046783417,1,0
0.046784500,1,1
0.046785000,1,0
0.046786000,1,1
0.046786250,1,0
0.046786750,1,1
0.046787417,1,0
0.046788083,1,1
0.046788250,1,0
0.046788750,1,1
0.046788917,1,0
0.046789167,1,1
0.046789750,1,0
0.046790083,1,1
0.046790417,1,0
0.046790750,1,1
0.046791250,1,0
0.046791417,1,1
0.046791917,1,0
0.046792250,1,1
0.046792500,1,0
0.046792583,1,1
0.046792667,1,0
0.046792750,1,1
0.046792917,1,0
0.046793083,1,1
0.046793167,1,0
0.046793333,1,1
0.046793583,1,0
0.046793667,1,1
0.046793750,1,0
0.046793917,1,1
0.046794417,1,0
0.046794667,1,1
0.046794750,1,0
0.046794917,1,1
0.046795000,1,0
0.046795083,1,1
0.046795167,1,0
0.046795250,1,1
0.046795333,1,0
0.046795417,1,1
0.046795917,1,0
0.046796000,1,1
0.046796083,1,0
0.046796583,1,1
0.046796917,1,0
0.046797500,1,1
0.046797583,1,0
0.046797750,1,1
0.046798083,1,0
0.046798167,1,1
0.046798250,1,0
0.046798417,1,1
0.046798583,1,0
0.046798750,1,1
0.046798833,1,0
0.046799250,1,1
0.046799417,1,0
0.046799750,1,1
0.046800083,1,0
0.046800250,1,1
0.046800583,1,0
0.046800750,1,1
0.046800833,1,0
0.046800917,1,1
0.046801250,1,0
0.046801417,1,1
0.046801500,1,0
0.046801583,1,1
0.046801750,1,0
0.046802083,1,1
0.046802417,1,0
0.046802500,1,1
0.046802583,1,0
0.046802750,1,1
0.046802833,1,0
0.046802917,1,1
0.046803167,1,0
0.046803250,1,1
0.046803583,1,0
0.046803667,1,1
0.046803750,1,0
0.046804167,1,1
0.046804250,1,0
0.046804417,1,1
0.046804500,1,0
0.046804583,1,1
0.046804750,1,0
0.046805083,1,1
0.046805250,1,0
0.046805417,1,1
0.046805500,1,0
0.046805583,1,1
0.046805667,1,0
0.046805917,1,1
0.046806000,1,0
0.046806083,1,1
0.046806250,1,0
0.046806583,1,1
0.046806750,1,0
0.046807250,1,1
0.046807583,1,0
0.046807667,1,1
0.046807750,1,0
0.046807917,1,1
0.046808083,1,0
0.046808583,1,1
0.046808917,1,0
0.046809000,1,1
0.046809167,1,0
0.046809333,1,1
0.046809417,1,0
0.046809583,1,1
0.046809667,1,0
0.046809917,1,1
0.046810083,1,0
0.046810333,1,1
0.046810583,1,0
0.046810667,1,1
0.046810750,1,0
0.046810917,1,1
0.046811083,1,0
0.046811417,1,1
0.046811917,1,0
0.046812250,1,1
0.046812583,1,0
0.046813250,1,1
0.046813667,1,0
0.046813917,1,1
0.046814083,1,0
0.046814250,1,1
0.046814417,1,0
0.046815000,1,1
0.046815417,1,0
0.046815500,1,1
0.046815667,1,0
0.046815917,1,1
0.046816250,1,0
0.046816333,1,1
0.046816500,1,0
0.046817833,1,1
0.046817917,1,0
0.046818667,1,1
0.046818833,1,0
0.046819000,1,1
0.046819167,1,0
0.046819333,1,1
0.046819917,1,0
0.046820500,1,1
0.046820667,1,0
0.046820833,1,1
0.046821000,1,0
0.046821167,1,1
0.046821500,1,0
0.046822667,1,1
0.046822833,1,0
0.046823500,1,1
0.046823667,1,0
0.046824000,1,1
0.046824500,1,0
0.046825167,1,1
0.046825500,1,0
0.046827500,1,1
0.046827667,1,0
0.046829333,1,1
0.046829500,1,0
0.046830000,1,1
0.046830333,1,0
0.046834167,1,1
0.046834333,1,0
0.046840000,1,1
0.046840167,1,0
0.051983417,1,1
0.051984417,1,0
0.052026083,1,1
0.052027083,1,0
0.052030417,1,1
0.052031000,1,0
0.052032917,1,1
0.052033083,1,0
0.052033917,1,1
0.052034083,1,0
0.052035417,1,1
0.052035917,1,0
0.052036750,1,1
0.052037417,1,0
0.052039083,1,1
0.052039583,1,0
0.052039917,1,1
0.052040250,1,0
0.052040583,1,1
0.052040750,1,0
0.052040917,1,1
0.052041167,1,0
0.052041750,1,1
0.052042000,1,0
0.052042083,1,1
0.052042417,1,0
0.052042750,1,1
0.052043083,1,0
0.052043250,1,1
0.052043583,1,0
0.052043917,1,1
0.052044250,1,0
0.052044333,1,1
0.052044417,1,0
0.052044500,1,1
0.052044750,1,0
0.052044917,1,1
0.052045250,1,0
0.052045333,1,1
0.052045417,1,0
0.052045583,1,1
0.052045750,1,0
0.052045917,1,1
0.052046000,1,0
0.052046083,1,1
0.052046250,1,0
0.052046417,1,1
0.052046583,1,0
0.052046750,1,1
0.052046917,1,0
0.052047000,1,1
0.052047083,1,0
0.052047167,1,1
0.052047250,1,0
0.052047417,1,1
0.052047500,1,0
0.052047583,1,1
0.052047667,1,0
0.052047750,1,1
0.052047917,1,0
0.052048083,1,1
0.052048250,1,0
0.052048333,1,1
0.052048417,1,0
0.052048583,1,1
0.052048667,1,0
0.052048750,1,1
0.052048833,1,0
0.052048917,1,1
0.052049000,1,0
0.052049083,1,1
0.052049167,1,0
0.052049250,1,1
0.052049333,1,0
0.052049417,1,1
0.052049583,1,0
0.052049667,1,1
0.052049750,1,0
0.052049833,0,0
0.052049917,0,1
0.052050083,0,0
0.052050250,0,1
0.052050333,0,0
0.052050417,0,1
0.052050500,0,0
0.052050583,0,1
0.052050667,0,0
0.052050750,0,1
0.052050917,0,0
0.052051000,0,1
0.052051167,0,0
0.052051250,0,1
0.052051417,0,0
0.052051500,0,1
0.052051667,0,0
0.052051833,0,1
0.052052000,0,0
0.052052167,0,1
0.052052250,0,0
0.052052333,0,1
0.052052417,0,0
0.052052500,0,1
0.052052667,0,0
0.052052750,0,1
0.052052833,0,0
0.052053000,0,1
0.052053167,0,0
0.052053333,0,1
0.052053417,0,0
0.052053500,0,1
0.052053583,0,0
0.052053667,0,1
0.052053750,0,0
0.052053833,0,1
0.052053917,0,0
0.052054000,0,1
0.052054083,0,0
0.052054167,0,1
0.052054333,0,0
0.052054500,0,1
0.052054667,0,0
0.052054833,0,1
0.052054917,0,0
0.052055000,0,1
0.052055167,0,0
0.052055333,0,1
0.052055500,0,0
0.052055667,0,1
0.052055750,0,0
0.052055833,0,1
0.052056000,0,0
0.052056167,0,1
0.052056333,0,0
0.052056500,0,1
0.052056583,0,0
0.052056667,0,1
0.052056833,0,0
0.052058000,0,1
0.052058167,0,0
0.052058250,0,1
0.052058333,0,0
0.052058500,0,1
0.052058667,0,0
0.052059000,0,1
0.052059167,0,0
0.052059250,0,1
0.052059333,0,0
0.052059500,0,1
0.052059667,0,0
0.052059833,0,1
0.052060000,0,0
0.052060667,0,1
0.052060833,0,0
0.052060917,0,1
0.052061000,0,0
0.052061167,0,1
0.052061333,0,0
0.052061667,0,1
0.052061833,0,0
0.052062167,0,1
0.052062333,0,0
0.052062500,0,1
0.052062667,0,0
0.052063000,0,1
0.052063167,0,0
0.052063333,0,1
0.052063500,0,0
0.052063667,0,1
0.052063833,0,0
0.052064000,0,1
0.052064167,0,0
0.052064500,0,1
0.052064583,0,0
0.052064917,0,1
0.052065000,0,0
0.052065333,0,1
0.052065500,0,0
0.052065667,0,1
0.052065833,0,0
0.052066167,0,1
0.052066333,0,0
0.052066500,0,1
0.052066583,0,0
0.052066750,0,1
0.052066833,0,0
0.052067000,0,1
0.052067083,0,0
0.052067250,0,1
0.052067333,0,0
0.052068000,0,1
0.052068167,0,0
0.052068333,0,1
0.052068417,0,0
0.052068750,0,1
0.052068833,0,0
0.052069667,0,1
0.052069750,0,0
0.052070083,0,1
0.052070167,0,0
0.052070333,0,1
0.052070500,0,0
0.052070667,0,1
0.052070750,0,0
0.052071583,0,1
0.052071667,0,0
0.052072167,0,1
0.052072333,0,0
0.052072667,0,1
0.052072750,0,0
0.052073083,0,1
0.052073167,0,0
0.052073667,0,1
0.052073833,0,0
0.052074000,0,1
0.052074083,0,0
0.052074417,0,1
0.052074500,0,0
0.052074833,0,1
0.052074917,0,0
0.052075000,0,1
0.052075167,0,0
0.052075333,0,1
0.052075417,0,0
0.052075500,0,1
0.052075667,0,0
0.052076167,0,1
0.052076333,0,0
0.052076500,0,1
0.052076583,0,0
0.052076750,0,1
0.052076833,0,0
0.052077333,0,1
0.052077500,0,0
0.052077667,0,1
0.052077833,0,0
0.052078333,0,1
0.052078500,0,0
0.052078667,0,1
0.052078750,0,0
0.052079917,0,1
0.052080000,0,0
0.052080167,0,1
0.052080333,0,0
0.052080833,0,1
0.052081000,0,0
0.052081833,0,1
0.052082000,0,0
0.052082167,0,1
0.052082250,0,0
0.052082417,0,1
0.052082500,0,0
0.052083167,0,1
0.052083250,0,0
0.052083583,0,1
0.052083667,0,0
0.052084000,0,1
0.052084167,0,0
0.052084333,0,1
0.052084417,0,0
0.052084750,0,1
0.052084833,0,0
0.052085000,0,1
0.052085083,0,0
0.052085250,0,1
0.052085333,0,0
0.052085500,0,1
0.052085667,0,0
0.052085833,0,1
0.052086000,0,0
0.052086333,0,1
0.052086417,0,0
0.052086583,0,1
0.052086667,0,0
0.052087000,0,1
0.052087083,0,0
0.052087417,0,1
0.052087500,0,0
0.052088000,0,1
0.052088167,0,0
0.052088500,0,1
0.052088583,0,0
0.052088917,0,1
0.052089000,0,0
0.052089167,0,1
0.052089250,0,0
0.052089417,0,1
0.052089500,0,0
0.052089833,0,1
0.052090000,0,0
0.052090333,0,1
0.052090500,0,0
0.052090833,0,1
0.052091000,0,0
0.052091167,0,1
0.052091250,0,0
0.052091417,0,1
0.052091500,0,0
0.052091833,0,1
0.052092000,0,0
0.052092333,0,1
0.052092500,0,0
0.052092750,0,1
0.052092833,0,0
0.052093167,0,1
0.052093333,0,0
0.052093417,0,1
0.052093500,0,0
0.052093583,0,1
0.052093667,0,0
0.052094000,0,1
0.052094167,0,0
0.052094333,0,1
0.052094500,0,0
0.052094583,0,1
0.052094667,0,0
0.052094750,0,1
0.052094833,0,0
0.052095000,0,1
0.052095167,0,0
0.052095250,0,1
0.052095333,0,0
0.052095667,0,1
0.052095750,0,0
0.052095833,0,1
0.052096000,0,0
0.052096167,0,1
0.052096333,0,0
0.052096500,0,1
0.052096667,0,0
0.052096750,0,1
0.052096833,0,0
0.052096917,0,1
0.052097000,0,0
0.052097083,0,1
0.052097167,0,0
0.052097250,0,1
0.052097333,0,0
0.052097417,0,1
0.052097500,0,0
0.052097583,0,1
0.052097667,0,0
0.052097833,0,1
0.052097917,0,0
0.052098000,0,1
0.052098083,0,0
0.052098167,0,1
0.052098250,0,0
0.052098333,0,1
0.052098417,0,0
0.052098500,0,1
0.052098667,0,0
0.052098833,0,1
0.052099000,0,0
0.052099083,0,1
0.052099167,0,0
0.052099250,0,1
0.052099333,0,0
0.052099583,0,1
0.052099667,0,0
0.052099833,0,1
0.052100000,0,0
0.052100167,0,1
0.052100333,0,0
0.052100500,0,1
0.052100583,0,0
0.052100667,0,1
