Time [s],Channel 0,Channel 1
0.002988833,0,1
0.002988917,0,0
0.002989000,0,1
0.002989167,0,0
0.002989333,0,1
0.002989500,0,0
0.002989583,0,1
0.002989667,0,0
0.002989750,0,1
0.002989833,0,0
0.002989917,0,1
0.002990000,0,0
0.002990083,0,1
0.002990167,0,0
0.002990250,0,1
0.002990333,0,0
0.002990417,0,1
0.002990500,0,0
0.002990667,0,1
0.002990750,0,0
0.002990833,0,1
0.002991000,0,0
0.002991083,0,1
0.002991167,0,0
0.002991333,0,1
0.002991417,0,0
0.002991500,0,1
0.002991583,0,0
0.002991667,0,1
0.002991750,0,0
0.002991833,0,1
0.002992000,0,0
0.002992083,0,1
0.002992167,0,0
0.002992333,0,1
0.002992500,0,0
0.002992667,0,1
0.002992750,0,0
0.002992833,0,1
0.002993000,0,0
0.002993167,0,1
0.002993333,0,0
0.002993500,0,1
0.002993583,0,0
0.002993667,0,1
0.002993833,0,0
0.002993917,0,1
0.002994000,0,0
0.002994167,0,1
0.002994250,0,0
0.002994333,0,1
0.002994500,0,0
0.002994583,0,1
0.002994667,0,0
0.002994833,0,1
0.002995000,0,0
0.002995167,0,1
0.002995333,0,0
0.002995417,0,1
0.002995500,0,0
0.002995583,0,1
0.002995667,0,0
0.002995833,0,1
0.002996000,0,0
0.002996167,0,1
0.002996250,0,0
0.002996333,0,1
0.002996500,0,0
0.002996667,0,1
0.002996833,0,0
0.002996917,0,1
0.002997000,0,0
0.002997083,0,1
0.002997167,0,0
0.002997333,0,1
0.002997500,0,0
0.002997583,0,1
0.002997667,0,0
0.002997833,0,1
0.002997917,0,0
0.002998000,0,1
0.002998083,0,0
0.002998167,0,1
0.002998333,0,0
0.002998417,0,1
0.002998500,0,0
0.002998583,0,1
0.002998667,0,0
0.002998750,0,1
0.002998833,0,0
0.002998917,0,1
0.002999000,0,0
0.002999167,0,1
0.002999333,0,0
0.002999500,0,1
0.002999583,0,0
0.002999667,0,1
0.002999833,0,0
0.003000000,0,1
0.003000083,0,0
0.003000167,0,1
0.003000333,0,0
0.003000500,0,1
0.003000667,0,0
0.003000750,0,1
0.003000833,0,0
0.003000917,0,1
0.003001000,0,0
0.003001083,0,1
0.003001167,0,0
0.003001250,0,1
0.003001333,0,0
0.003001500,0,1
0.003001583,0,0
0.003001667,0,1
0.003001833,0,0
0.003002000,0,1
0.003002083,0,0
0.003002167,0,1
0.003002250,0,0
0.003002333,0,1
0.003002417,0,0
0.003002500,0,1
0.003002667,0,0
0.003002833,0,1
0.003003000,0,0
0.003003167,0,1
0.003003250,0,0
0.003003333,0,1
0.003003500,0,0
0.003003667,0,1
0.003003750,0,0
0.003003833,0,1
0.003004000,0,0
0.003004083,0,1
0.003004167,0,0
0.003004333,0,1
0.003004500,0,0
0.003004667,0,1
0.003004833,0,0
0.003004917,0,1
0.003005000,0,0
0.003005167,0,1
0.003005333,0,0
0.003005417,0,1
0.003005500,0,0
0.003005667,0,1
0.003005750,0,0
0.003005833,0,1
0.003005917,0,0
0.003006000,0,1
0.003006083,0,0
0.003006167,0,1
0.003006250,0,0
0.003006333,0,1
0.003006500,0,0
0.003006667,0,1
0.003006833,0,0
0.003007000,0,1
0.003007167,0,0
0.003007333,0,1
0.003007417,0,0
0.003007500,0,1
0.003007583,0,0
0.003007667,0,1
0.003007750,0,0
0.003007833,0,1
0.003008000,0,0
0.003008083,0,1
0.003008167,0,0
0.003008333,0,1
0.003008417,0,0
0.003008500,0,1
0.003008667,0,0
0.003008833,0,1
0.003009000,0,0
0.003009167,0,1
0.003009333,0,0
0.003009417,0,1
0.003009500,0,0
0.003009583,0,1
0.003009667,0,0
0.003009833,0,1
0.003009917,0,0
0.003010000,0,1
0.003010083,0,0
0.003010167,0,1
0.003010333,0,0
0.003010500,0,1
0.003010667,0,0
0.003010750,0,1
0.003010833,0,0
0.003011000,0,1
0.003011083,0,0
0.003011167,0,1
0.003011333,0,0
0.003011500,0,1
0.003011667,0,0
0.003011833,0,1
0.003012000,0,0
0.003012083,0,1
0.003012167,0,0
0.003012250,0,1
0.003012333,0,0
0.003012500,0,1
0.003012583,0,0
0.003012667,0,1
0.003012833,0,0
0.003012917,0,1
0.003013000,0,0
0.003013083,0,1
0.003013167,0,0
0.003013333,0,1
0.003013500,0,0
0.003013583,0,1
0.003013667,0,0
0.003013750,0,1
0.003013833,0,0
0.003013917,0,1
0.003014000,0,0
0.003014083,0,1
0.003014167,0,0
0.003014333,0,1
0.003014500,0,0
0.003014583,0,1
0.003014667,0,0
0.003014833,0,1
0.003015000,0,0
0.003015083,0,1
0.003015167,0,0
0.003015250,0,1
0.003015333,0,0
0.003015417,0,1
0.003015500,0,0
0.003015583,0,1
0.003015667,0,0
0.003015833,0,1
0.003016000,0,0
0.003016083,0,1
0.003016167,0,0
0.003016333,0,1
0.003016500,0,0
0.003016667,0,1
0.003016750,0,0
0.003016833,0,1
0.003017000,0,0
0.003017167,0,1
0.003017250,0,0
0.003017333,0,1
0.003017417,0,0
0.003017500,0,1
0.003017667,0,0
0.003017750,0,1
0.003017833,0,0
0.003017917,0,1
0.003018000,0,0
0.003018083,0,1
0.003018167,0,0
0.003018250,0,1
0.003018333,0,0
0.003018500,0,1
0.003018583,0,0
0.003018667,0,1
0.003018833,0,0
0.003018917,0,1
0.003019000,0,0
0.003019167,0,1
0.003019250,0,0
0.003019333,0,1
0.003019500,0,0
0.003019583,0,1
0.003019667,0,0
0.003019833,0,1
0.003019917,0,0
0.003020000,0,1
0.003020167,0,0
0.003020333,0,1
0.003020417,0,0
0.003020500,0,1
0.003020583,0,0
0.003020667,0,1
0.003020833,0,0
0.003020917,0,1
0.003021000,0,0
0.003021083,0,1
0.003021167,0,0
0.003021250,0,1
0.003021333,0,0
0.003021417,0,1
0.003021500,0,0
0.003021667,0,1
0.003021750,0,0
0.003021833,0,1
0.003021917,0,0
0.003022000,0,1
0.003022167,0,0
0.003022333,0,1
0.003022417,0,0
0.003022500,0,1
0.003022583,0,0
0.003022667,0,1
0.003022750,0,0
0.003022833,0,1
0.003023000,0,0
0.003023167,0,1
0.003023333,0,0
0.003023500,0,1
0.003023583,0,0
0.003023667,0,1
0.003023750,0,0
0.003023833,0,1
0.003024000,0,0
0.003024083,0,1
0.003024167,0,0
0.003024333,0,1
0.003024500,0,0
0.003024583,0,1
0.003024667,0,0
0.003024833,0,1
0.003024917,0,0
0.003025000,0,1
0.003025083,0,0
0.003025167,0,1
0.003025250,0,0
0.003025333,0,1
0.003025500,0,0
0.003025667,0,1
0.003025833,0,0
0.003025917,0,1
0.003026000,0,0
0.003026083,0,1
0.003026167,0,0
0.003026250,0,1
0.003026333,0,0
0.003026500,0,1
0.003026583,0,0
0.003026667,0,1
0.003026833,0,0
0.003026917,0,1
0.003027000,0,0
0.003027083,0,1
0.003027167,0,0
0.003027250,0,1
0.003027333,0,0
0.003027417,0,1
0.003027500,0,0
0.003027667,0,1
0.003027750,0,0
0.003027833,0,1
0.003027917,0,0
0.003028000,0,1
0.003028167,0,0
0.003028250,0,1
0.003028333,0,0
0.003028417,0,1
0.003028500,0,0
0.003028667,0,1
0.003028833,0,0
0.003029000,0,1
0.003029167,0,0
0.003029333,0,1
0.003029500,0,0
0.003029583,0,1
0.003029667,0,0
0.003029750,0,1
0.003029833,0,0
0.003029917,0,1
0.003030000,0,0
0.003030167,0,1
0.003030333,0,0
0.003030500,0,1
0.003030583,0,0
0.003030667,0,1
0.003030750,0,0
0.003030833,0,1
0.003030917,0,0
0.003031000,0,1
0.003031167,0,0
0.003031250,0,1
0.003031333,0,0
0.003031417,0,1
0.003031500,0,0
0.003031583,0,1
0.003031667,0,0
0.003031833,0,1
0.003032000,0,0
0.003032167,0,1
0.003032250,0,0
0.003032333,0,1
0.003032500,0,0
0.003032667,0,1
0.003032750,0,0
0.003032833,0,1
0.003033000,0,0
0.003033083,0,1
0.003033167,0,0
0.003033333,0,1
0.003033417,0,0
0.003033500,0,1
0.003033583,0,0
0.003033667,0,1
0.003033833,0,0
0.003034000,0,1
0.003034167,0,0
0.003034333,0,1
0.003034417,0,0
0.003034500,0,1
0.003034667,0,0
0.003034750,0,1
0.003034833,0,0
0.003034917,0,1
0.003035000,0,0
0.003035167,0,1
0.003035250,0,0
0.003035333,0,1
0.003035500,0,0
0.003035667,0,1
0.003035750,0,0
0.003035833,0,1
0.003035917,0,0
0.003036000,0,1
0.003036167,0,0
0.003036250,0,1
0.003036333,0,0
0.003036500,0,1
0.003036583,0,0
0.003036667,0,1
0.003036833,0,0
0.003037000,0,1
0.003037167,0,0
0.003037333,0,1
0.003037417,0,0
0.003037500,0,1
0.003037667,0,0
0.003037833,0,1
0.003038000,0,0
0.003038167,0,1
0.003038333,0,0
0.003038417,0,1
0.003038500,0,0
0.003038583,0,1
0.003038667,0,0
0.003038750,0,1
0.003038833,0,0
0.003039000,0,1
0.003039167,0,0
0.003039333,0,1
0.003039500,0,0
0.003039583,0,1
0.003039667,0,0
0.003039750,0,1
0.003039833,0,0
0.003039917,0,1
0.003040000,0,0
0.003040167,0,1
0.003040333,0,0
0.003040500,0,1
0.003040583,0,0
0.003040667,0,1
0.003040750,0,0
0.003040833,0,1
0.003040917,0,0
0.003041000,0,1
0.003041083,0,0
0.003041167,0,1
0.003041333,0,0
0.003041500,0,1
0.003041583,0,0
0.003041667,0,1
0.003041750,0,0
0.003041833,0,1
0.003041917,0,0
0.003042000,0,1
0.003042167,0,0
0.003042333,0,1
0.003042667,0,0
0.003042750,0,1
0.003042833,0,0
0.003042917,0,1
0.003043000,0,0
0.003043167,0,1
0.003043500,0,0
0.003043583,0,1
0.003043917,0,0
0.003044000,0,1
0.003044333,0,0
0.003044500,0,1
0.003044833,0,0
0.003045000,0,1
0.003045167,0,0
0.003045250,0,1
0.003045333,0,0
0.003045500,0,1
0.003045667,0,0
0.003045833,0,1
0.003046167,0,0
0.003046333,0,1
0.003046417,0,0
0.003046500,0,1
0.003046667,0,0
0.003046750,0,1
0.003046833,0,0
0.003047000,0,1
0.003047083,0,0
0.003047167,0,1
0.003047250,0,0
0.003047333,0,1
0.003047417,0,0
0.003047500,0,1
0.003047583,0,0
0.003047667,0,1
0.003047750,0,0
0.003047833,0,1
0.003047917,0,0
0.003048000,0,1
0.003048083,0,0
0.003048167,0,1
0.003048333,0,0
0.003048500,0,1
0.003048833,0,0
0.003048917,0,1
0.003049000,0,0
0.003049167,0,1
0.003049250,0,0
0.003049333,0,1
0.003049667,0,0
0.003049750,0,1
0.003049833,0,0
0.003050000,0,1
0.003050333,0,0
0.003050500,0,1
0.003050667,0,0
0.003050833,0,1
0.003051167,0,0
0.003051417,0,1
0.003051667,0,0
0.003051833,0,1
0.003051917,0,0
0.003052000,0,1
0.003052083,0,0
0.003052167,0,1
0.003052500,1,0
0.003052583,1,1
0.003052667,1,0
0.003052917,1,1
0.003053167,1,0
0.003053417,1,1
0.003053500,1,0
0.003053917,1,1
0.003054083,1,0
0.003055417,1,1
0.003055750,1,0
0.003056083,1,1
0.003056250,1,0
0.003056583,1,1
0.003056750,1,0
0.003057083,1,1
0.003057250,1,0
0.003058250,1,1
0.003058417,1,0
0.003058917,1,1
0.003059083,1,0
0.003059250,1,1
0.003059417,1,0
0.003059583,1,1
0.003059750,1,0
0.003060417,1,1
0.003060583,1,0
0.003060917,1,1
0.003061083,1,0
0.003061417,1,1
0.003061583,1,0
0.003062250,1,1
0.003062417,1,0
0.003062583,1,1
0.003062833,1,0
0.003063583,1,1
0.003063750,1,0
0.003064083,1,1
0.003064417,1,0
0.003064583,1,1
0.003065083,1,0
0.003065417,1,1
0.003065583,1,0
0.003065750,1,1
0.003066000,1,0
0.003066083,1,1
0.003066250,1,0
0.003066417,1,1
0.003066583,1,0
0.003066750,1,1
0.003067083,1,0
0.003067167,1,1
0.003067417,1,0
0.003067500,1,1
0.003067750,1,0
0.003068083,1,1
0.003068583,1,0
0.003068917,1,1
0.003069500,1,0
0.003069667,1,1
0.003070083,1,0
0.003070250,1,1
0.003070583,1,0
0.003071250,1,1
0.003071583,1,0
0.003071917,1,1
0.003072167,1,0
0.003072583,1,1
0.003072750,1,0
0.003072917,1,1
0.003073167,1,0
0.003073250,1,1
0.003073417,1,0
0.003073917,1,1
0.003074417,1,0
0.003074583,1,1
0.003074917,1,0
0.003075000,1,1
0.003075667,1,0
0.003075917,1,1
0.003076083,1,0
0.003076417,1,1
0.003076583,1,0
0.003076750,1,1
0.003077083,1,0
0.003077250,1,1
0.003077417,1,0
0.003077583,1,1
0.003077750,1,0
0.003077917,1,1
0.003078083,1,0
0.003078250,1,1
0.003078417,1,0
0.003078583,1,1
0.003078750,1,0
0.003079083,1,1
0.003079417,1,0
0.003079500,1,1
0.003079750,1,0
0.003079917,1,1
0.003080083,1,0
0.003080250,1,1
0.003080417,1,0
0.003080917,1,1
0.003081333,1,0
0.003081583,1,1
0.003081917,1,0
0.003082000,1,1
0.003082083,1,0
0.003082250,1,1
0.003082417,1,0
0.003082833,1,1
0.003083167,1,0
0.003083417,1,1
0.003083667,1,0
0.003083750,1,1
0.003083833,1,0
0.003083917,1,1
0.003084083,1,0
0.003084250,1,1
0.003084333,1,0
0.003084583,1,1
0.003084833,1,0
0.003085000,1,1
0.003085083,1,0
0.003085250,1,1
0.003085333,1,0
0.003085583,1,1
0.003085917,1,0
0.003086167,1,1
0.003086583,1,0
0.003086667,1,1
0.003087250,1,0
0.003087333,1,1
0.003087417,1,0
0.003087500,1,1
0.003087667,1,0
0.003088083,1,1
0.003088333,1,0
0.003088417,1,1
0.003088583,1,0
0.003088750,1,1
0.003088833,1,0
0.003089000,1,1
0.003089083,1,0
0.003089167,1,1
0.003089333,1,0
0.003089583,1,1
0.003089917,1,0
0.003090500,1,1
0.003091083,1,0
0.003091833,1,1
0.003091917,1,0
0.003092000,1,1
0.003092083,1,0
0.003092250,1,1
0.003092333,1,0
0.003092583,1,1
0.003092750,1,0
0.003093417,1,1
0.003093500,1,0
0.003093750,1,1
0.003093833,1,0
0.003094000,1,1
0.003094083,1,0
0.003094167,1,1
0.003094500,1,0
0.003094833,1,1
0.003095083,1,0
0.003095167,1,1
0.003095333,1,0
0.003095833,1,1
0.003096000,1,0
0.003096500,1,1
0.003096917,1,0
0.003097250,1,1
0.003097417,1,0
0.003097917,1,1
0.003098250,1,0
0.003098417,1,1
0.003098750,1,0
0.003099083,1,1
0.003099250,1,0
0.003099417,1,1
0.003099583,1,0
0.003099917,1,1
0.003100250,1,0
0.003100750,1,1
0.003100917,1,0
0.003101583,1,1
0.003101750,1,0
0.003102167,1,1
0.003102417,1,0
0.003103333,1,1
0.003103583,1,0
0.003104083,1,1
0.003104333,1,0
0.003104417,1,1
0.003104583,1,0
0.003104750,1,1
0.003105000,1,0
0.003105250,1,1
0.003105417,1,0
0.003105750,1,1
0.003105917,1,0
0.003106417,1,1
0.003106917,1,0
0.003107250,1,1
0.003107417,1,0
0.003107583,1,1
0.003108250,1,0
0.003108583,1,1
0.003108750,1,0
0.003110083,1,1
0.003110417,1,0
0.003110750,1,1
0.003111083,1,0
0.003111417,1,1
0.003111917,1,0
0.003112250,1,1
0.003112417,1,0
0.003112750,1,1
0.003113417,1,0
0.003113583,1,1
0.003113750,1,0
0.003114083,1,1
0.003114417,1,0
0.003115083,1,1
0.003115750,1,0
0.003115917,1,1
0.003116083,1,0
0.003116250,1,1
0.003116417,1,0
0.003117083,1,1
0.003117417,1,0
0.003117917,1,1
0.003118250,1,0
0.003118917,1,1
0.003119083,1,0
0.003119750,1,1
0.003119917,1,0
0.003120083,1,1
0.003120250,1,0
0.003121417,1,1
0.003121750,1,0
0.003122583,1,1
0.003122750,1,0
0.003124083,1,1
0.003124250,1,0
0.003129250,1,1
0.003129417,1,0
0.003130417,1,1
0.003131250,1,0
0.003137750,1,1
0.003138583,1,0
0.003139417,1,1
0.003139583,1,0
0.003140417,1,1
0.003140583,1,0
0.003144083,1,1
0.003144250,1,0
0.003144917,1,1
0.003145083,1,0
0.003146250,1,1
0.003146417,1,0
0.003146750,1,1
0.003146917,1,0
0.003147083,1,1
0.003147250,1,0
0.003147417,1,1
0.003147583,1,0
0.003147750,1,1
0.003148250,1,0
0.003148750,1,1
0.003148917,1,0
0.003149750,1,1
0.003150083,1,0
0.003151250,1,1
0.003151583,1,0
0.003151917,1,1
0.003152583,1,0
0.003153250,1,1
0.003153583,1,0
0.003153917,1,1
0.003154083,1,0
0.003154250,1,1
0.003154917,1,0
0.003155583,1,1
0.003156083,1,0
0.003156417,1,1
0.003156583,1,0
0.003156750,1,1
0.003157417,1,0
0.003157750,1,1
0.003157917,1,0
0.003158083,1,1
0.003158250,1,0
0.003158583,1,1
0.003158750,1,0
0.003159250,1,1
0.003159583,1,0
0.003160083,1,1
0.003160250,1,0
0.003160583,1,1
0.003160917,1,0
0.003161083,1,1
0.003161250,1,0
0.003161583,1,1
0.003161750,1,0
0.003161833,1,1
0.003161917,1,0
0.003162250,1,1
0.003162417,1,0
0.003163083,1,1
0.003163250,1,0
0.003163917,1,1
0.003164250,1,0
0.003164333,1,1
0.003164583,1,0
0.003164750,1,1
0.003165417,1,0
0.003165917,1,1
0.003166250,1,0
0.003166417,1,1
0.003166583,1,0
0.003166750,1,1
0.003166917,1,0
0.003167083,1,1
0.003167417,1,0
0.003167583,1,1
0.003167750,1,0
0.003167917,1,1
0.003168083,1,0
0.003168250,1,1
0.003168417,1,0
0.003168583,1,1
0.003168750,1,0
0.003168917,1,1
0.003169167,1,0
0.003169750,1,1
0.003170000,1,0
0.003170083,1,1
0.003170250,1,0
0.003171083,1,1
0.003171250,1,0
0.003171417,1,1
0.003171583,1,0
0.003171750,1,1
0.003171917,1,0
0.003172083,1,1
0.003172333,1,0
0.003172417,1,1
0.003172750,1,0
0.003172917,1,1
0.003173083,1,0
0.003173417,1,1
0.003173750,1,0
0.003174167,1,1
0.003174583,1,0
0.003175583,1,1
0.003175917,1,0
0.003176250,1,1
0.003176417,1,0
0.003176583,1,1
0.003176750,1,0
0.003176917,1,1
0.003177083,1,0
0.003177417,1,1
0.003177667,1,0
0.003177750,1,1
0.003177833,1,0
0.003177917,1,1
0.003178083,1,0
0.003178417,1,1
0.003178583,1,0
0.003178917,1,1
0.003179667,1,0
0.003179917,1,1
0.003180083,1,0
0.003180250,1,1
0.003180500,1,0
0.003180583,1,1
0.003180750,1,0
0.003180917,1,1
0.003181083,1,0
0.003181750,1,1
0.003181917,1,0
0.003182083,1,1
0.003182417,1,0
0.003182750,1,1
0.003183083,1,0
0.003183250,1,1
0.003183917,1,0
0.003184083,1,1
0.003184250,1,0
0.003185250,1,1
0.003185417,1,0
0.003185583,1,1
0.003185750,1,0
0.003186250,1,1
0.003186583,1,0
0.003186917,1,1
0.003187083,1,0
0.003187750,1,1
0.003187917,1,0
0.003188083,1,1
0.003188417,1,0
0.003188750,1,1
0.003188917,1,0
0.003189083,1,1
0.003189583,1,0
0.003189750,1,1
0.003189917,1,0
0.003191417,1,1
0.003191750,1,0
0.003193583,1,1
0.003193750,1,0
0.003194250,1,1
0.003194583,1,0
0.003195250,1,1
0.003195583,1,0
0.003198083,1,1
0.003199083,1,0
0.003199583,1,1
0.003199750,1,0
0.003200583,1,1
0.003201583,1,0
0.003205750,1,1
0.003205917,1,0
0.008392667,1,1
0.008393333,1,0
0.008400333,1,1
0.008400583,1,0
0.008412833,1,1
0.008413500,1,0
0.008415000,1,1
0.008415167,1,0
0.008421833,1,1
0.008422167,1,0
0.008432167,1,1
0.008432333,1,0
0.008437417,1,1
0.008437583,1,0
0.008438667,1,1
0.008438833,1,0
0.008456167,1,1
0.008457167,1,0
0.008469917,1,1
0.008470000,1,0
0.008471500,1,1
0.008471833,1,0
0.008472083,1,1
0.008472167,1,0
0.008472833,1,1
0.008473333,1,0
0.008473667,1,1
0.008474333,1,0
0.008475000,1,1
0.008475167,1,0
0.008475500,1,1
0.008475667,1,0
0.008476083,1,1
0.008476167,1,0
0.008476333,1,1
0.008476500,1,0
0.008476833,1,1
0.008477167,1,0
0.008477250,1,1
0.008477333,1,0
0.008478000,1,1
0.008478250,1,0
0.008478333,1,1
0.008478500,1,0
0.008478833,1,1
0.008479083,1,0
0.008479167,1,1
0.008479333,1,0
0.008479583,1,1
0.008479667,1,0
0.008479833,1,1
0.008480000,1,0
0.008480167,1,1
0.008480500,1,0
0.008480583,1,1
0.008480667,1,0
0.008480750,1,1
0.008480833,1,0
0.008481000,1,1
0.008481167,1,0
0.008481250,1,1
0.008481333,1,0
0.008481417,1,1
0.008481500,1,0
0.008481583,1,1
0.008481667,1,0
0.008481833,1,1
0.008482083,1,0
0.008482167,1,1
0.008482250,1,0
0.008482333,1,1
0.008482417,1,0
0.008482500,1,1
0.008482667,1,0
0.008482833,1,1
0.008483000,1,0
0.008483083,1,1
0.008483167,1,0
0.008483333,1,1
0.008483500,1,0
0.008483667,1,1
0.008483750,1,0
0.008483833,1,1
0.008483917,1,0
0.008484000,0,1
0.008484167,0,0
0.008484333,0,1
0.008484500,0,0
0.008484583,0,1
0.008484667,0,0
0.008484833,0,1
0.008484917,0,0
0.008485000,0,1
0.008485083,0,0
0.008485167,0,1
0.008485333,0,0
0.008485417,0,1
0.008485500,0,0
0.008485667,0,1
0.008485833,0,0
0.008486000,0,1
0.008486167,0,0
0.008486250,0,1
0.008486333,0,0
0.008486500,0,1
0.008486583,0,0
0.008486667,0,1
0.008486750,0,0
0.008486833,0,1
0.008486917,0,0
0.008487000,0,1
0.008487083,0,0
0.008487167,0,1
0.008487333,0,0
0.008487417,0,1
0.008487500,0,0
0.008487583,0,1
0.008487667,0,0
0.008487833,0,1
0.008488000,0,0
0.008488167,0,1
0.008488250,0,0
0.008488333,0,1
0.008488417,0,0
0.008488500,0,1
0.008488667,0,0
0.008488833,0,1
0.008488917,0,0
0.008489000,0,1
0.008489167,0,0
0.008489250,0,1
0.008489333,0,0
0.008489500,0,1
0.008489667,0,0
0.008489833,0,1
0.008490000,0,0
0.008490083,0,1
0.008490167,0,0
0.008490250,0,1
0.008490333,0,0
0.008490417,0,1
0.008490500,0,0
0.008490583,0,1
0.008490833,0,0
0.008491000,0,1
0.008491083,0,0
0.008491167,0,1
0.008491250,0,0
0.008491333,0,1
0.008491500,0,0
0.008491667,0,1
0.008491833,0,0
0.008492000,0,1
0.008492167,0,0
0.008492250,0,1
0.008492333,0,0
0.008492417,0,1
0.008492500,0,0
